SiteCode|Year|paramDB|paramWeb|paramDisplayLabel
GRF|2020|RIVER STAGE|RiverStage|Stage
GRF|2019|RIVER STAGE|RiverStage|Stage
GRF|2018|RIVER STAGE|RiverStage|Stage
GRF|2017|RIVER STAGE|RiverStage|Stage
GRF|2016|RIVER STAGE|RiverStage|Stage
GRF|2015|RIVER STAGE|RiverStage|Stage
GRF|2014|RIVER STAGE|RiverStage|Stage
GRF|2013|RIVER STAGE|RiverStage|Stage
GRF|2012|RIVER STAGE|RiverStage|Stage
GRF|2011|RIVER STAGE|RiverStage|Stage
GRF|2010|RIVER STAGE|RiverStage|Stage
GRF|2009|RIVER STAGE|RiverStage|Stage
GRF|2008|RIVER STAGE|RiverStage|Stage
GRF|2007|RIVER STAGE|RiverStage|Stage
GRF|2006|RIVER STAGE|RiverStage|Stage
GRF|2005|RIVER STAGE|RiverStage|Stage
GRF|2004|RIVER STAGE|RiverStage|Stage
GRF|2003|RIVER STAGE|RiverStage|Stage
GRF|2002|RIVER STAGE|RiverStage|Stage
GRF|2001|RIVER STAGE|RiverStage|Stage
GRF|2000|RIVER STAGE|RiverStage|Stage
GRF|1999|RIVER STAGE|RiverStage|Stage
GRF|1998|RIVER STAGE|RiverStage|Stage
GRF|1997|RIVER STAGE|RiverStage|Stage
GRF|2022|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2021|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2020|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2019|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2018|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2017|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2016|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2015|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2014|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2013|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2012|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2011|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2010|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2009|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2008|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2007|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2006|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2005|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2004|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2001|TEMPERATURE, WATER|WaterTemperature|Water Temperature
GRF|2022|WATER, TURBIDITY|Turbidity|
GRF|2021|WATER, TURBIDITY|Turbidity|
GRF|2020|WATER, TURBIDITY|Turbidity|
GRF|2019|WATER, TURBIDITY|Turbidity|
GRF|2018|WATER, TURBIDITY|Turbidity|
GRF|2017|WATER, TURBIDITY|Turbidity|
GRF|2016|WATER, TURBIDITY|Turbidity|
GRF|2015|WATER, TURBIDITY|Turbidity|
GRF|2014|WATER, TURBIDITY|Turbidity|
GRF|2013|WATER, TURBIDITY|Turbidity|
GRF|2012|WATER, TURBIDITY|Turbidity|
GRF|2011|WATER, TURBIDITY|Turbidity|
GRF|2010|WATER, TURBIDITY|Turbidity|
GRF|2022|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2021|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2020|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2019|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2018|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2017|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2016|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2015|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2014|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2013|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2012|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2011|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2010|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
GRF|2022|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2021|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2020|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2019|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2018|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2017|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2016|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2015|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2014|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2013|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2012|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2011|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2010|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2009|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2008|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2007|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2006|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2005|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2004|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
GRF|2001|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2022|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2021|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2020|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2019|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2018|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2017|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2016|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2015|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2014|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2013|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2012|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2011|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2010|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2009|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2008|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2007|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2006|FLOW, RIVER DISCHARGE|Flow|Flow
HOL|2022|RIVER STAGE|RiverStage|Stage
HOL|2021|RIVER STAGE|RiverStage|Stage
HOL|2020|RIVER STAGE|RiverStage|Stage
HOL|2019|RIVER STAGE|RiverStage|Stage
HOL|2018|RIVER STAGE|RiverStage|Stage
HOL|2017|RIVER STAGE|RiverStage|Stage
HOL|2016|RIVER STAGE|RiverStage|Stage
HOL|2015|RIVER STAGE|RiverStage|Stage
HOL|2014|RIVER STAGE|RiverStage|Stage
HOL|2013|RIVER STAGE|RiverStage|Stage
HOL|2012|RIVER STAGE|RiverStage|Stage
HOL|2011|RIVER STAGE|RiverStage|Stage
HOL|2010|RIVER STAGE|RiverStage|Stage
HOL|2009|RIVER STAGE|RiverStage|Stage
HOL|2008|RIVER STAGE|RiverStage|Stage
HOL|2007|RIVER STAGE|RiverStage|Stage
HOL|2006|RIVER STAGE|RiverStage|Stage
HOL|2022|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2021|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2020|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2019|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2018|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2017|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2016|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2015|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2014|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2013|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2012|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2011|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2010|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2009|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2008|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2007|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2006|TEMPERATURE, WATER|WaterTemperature|Water Temperature
HOL|2022|WATER, VELOCITY|velocity|Water Velocity
HOL|2021|WATER, VELOCITY|velocity|Water Velocity
HOL|2020|WATER, VELOCITY|velocity|Water Velocity
HOL|2019|WATER, VELOCITY|velocity|Water Velocity
HOL|2018|WATER, VELOCITY|velocity|Water Velocity
HOL|2017|WATER, VELOCITY|velocity|Water Velocity
HOL|2016|WATER, VELOCITY|velocity|Water Velocity
HOL|2015|WATER, VELOCITY|velocity|Water Velocity
HOL|2014|WATER, VELOCITY|velocity|Water Velocity
HOL|2013|WATER, VELOCITY|velocity|Water Velocity
HOL|2012|WATER, VELOCITY|velocity|Water Velocity
HOL|2011|WATER, VELOCITY|velocity|Water Velocity
HOL|2010|WATER, VELOCITY|velocity|Water Velocity
HOL|2009|WATER, VELOCITY|velocity|Water Velocity
HOL|2008|WATER, VELOCITY|velocity|Water Velocity
HOL|2007|WATER, VELOCITY|velocity|Water Velocity
HOL|2006|WATER, VELOCITY|velocity|Water Velocity
HOL|2022|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
HOL|2021|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
HOL|2020|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
HOL|2019|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
HOL|2018|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
HOL|2017|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
HOL|2016|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
HOL|2015|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
HOL|2014|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
HOL|2022|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2021|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2020|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2019|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2018|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2017|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2016|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2015|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2014|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2013|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2012|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2011|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2010|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2009|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2008|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2007|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
HOL|2006|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2022|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2021|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2020|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2019|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2018|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2017|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2016|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2015|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2014|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2013|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2012|FLOW, RIVER DISCHARGE|Flow|Flow
H41|2022|RIVER STAGE|RiverStage|Stage
H41|2021|RIVER STAGE|RiverStage|Stage
H41|2020|RIVER STAGE|RiverStage|Stage
H41|2019|RIVER STAGE|RiverStage|Stage
H41|2018|RIVER STAGE|RiverStage|Stage
H41|2017|RIVER STAGE|RiverStage|Stage
H41|2016|RIVER STAGE|RiverStage|Stage
H41|2015|RIVER STAGE|RiverStage|Stage
H41|2014|RIVER STAGE|RiverStage|Stage
H41|2013|RIVER STAGE|RiverStage|Stage
H41|2012|RIVER STAGE|RiverStage|Stage
H41|2011|RIVER STAGE|RiverStage|Stage
H41|2010|RIVER STAGE|RiverStage|Stage
H41|2009|RIVER STAGE|RiverStage|Stage
H41|2008|RIVER STAGE|RiverStage|Stage
H41|2007|RIVER STAGE|RiverStage|Stage
H41|2006|RIVER STAGE|RiverStage|Stage
H41|2005|RIVER STAGE|RiverStage|Stage
H41|2022|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2021|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2020|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2019|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2018|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2017|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2016|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2015|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2014|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2013|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2012|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2011|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2010|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2009|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2008|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2007|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2006|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2005|TEMPERATURE, WATER|WaterTemperature|Water Temperature
H41|2018|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2017|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2016|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2015|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2014|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2013|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2012|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2011|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2010|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2009|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2008|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2007|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2006|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
H41|2005|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
JBP|2019|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2017|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2014|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2013|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2011|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2010|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2009|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2008|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2007|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2006|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2005|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2002|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2001|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2000|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|1999|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|1998|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|1997|FLOW, RIVER DISCHARGE|Flow|Flow
JBP|2022|RIVER STAGE|RiverStage|Stage
JBP|2021|RIVER STAGE|RiverStage|Stage
JBP|2020|RIVER STAGE|RiverStage|Stage
JBP|2019|RIVER STAGE|RiverStage|Stage
JBP|2018|RIVER STAGE|RiverStage|Stage
JBP|2017|RIVER STAGE|RiverStage|Stage
JBP|2016|RIVER STAGE|RiverStage|Stage
JBP|2015|RIVER STAGE|RiverStage|Stage
JBP|2014|RIVER STAGE|RiverStage|Stage
JBP|2013|RIVER STAGE|RiverStage|Stage
JBP|2012|RIVER STAGE|RiverStage|Stage
JBP|2011|RIVER STAGE|RiverStage|Stage
JBP|2010|RIVER STAGE|RiverStage|Stage
JBP|2009|RIVER STAGE|RiverStage|Stage
JBP|2008|RIVER STAGE|RiverStage|Stage
JBP|2007|RIVER STAGE|RiverStage|Stage
JBP|2006|RIVER STAGE|RiverStage|Stage
JBP|2005|RIVER STAGE|RiverStage|Stage
JBP|2003|RIVER STAGE|RiverStage|Stage
JBP|2002|RIVER STAGE|RiverStage|Stage
JBP|2001|RIVER STAGE|RiverStage|Stage
JBP|2000|RIVER STAGE|RiverStage|Stage
JBP|1999|RIVER STAGE|RiverStage|Stage
JBP|1998|RIVER STAGE|RiverStage|Stage
JBP|1997|RIVER STAGE|RiverStage|Stage
SJJ|2022|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2021|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2020|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2019|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2018|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2017|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2016|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2015|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2014|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2013|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2012|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2011|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2010|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2009|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2008|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2007|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2006|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2005|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2004|FLOW, RIVER DISCHARGE|Flow|Flow
SJJ|2022|RIVER STAGE|RiverStage|Stage
SJJ|2021|RIVER STAGE|RiverStage|Stage
SJJ|2020|RIVER STAGE|RiverStage|Stage
SJJ|2019|RIVER STAGE|RiverStage|Stage
SJJ|2018|RIVER STAGE|RiverStage|Stage
SJJ|2017|RIVER STAGE|RiverStage|Stage
SJJ|2016|RIVER STAGE|RiverStage|Stage
SJJ|2015|RIVER STAGE|RiverStage|Stage
SJJ|2014|RIVER STAGE|RiverStage|Stage
SJJ|2013|RIVER STAGE|RiverStage|Stage
SJJ|2012|RIVER STAGE|RiverStage|Stage
SJJ|2011|RIVER STAGE|RiverStage|Stage
SJJ|2010|RIVER STAGE|RiverStage|Stage
SJJ|2009|RIVER STAGE|RiverStage|Stage
SJJ|2008|RIVER STAGE|RiverStage|Stage
SJJ|2007|RIVER STAGE|RiverStage|Stage
SJJ|2006|RIVER STAGE|RiverStage|Stage
SJJ|2005|RIVER STAGE|RiverStage|Stage
SJJ|2004|RIVER STAGE|RiverStage|Stage
SJJ|2003|RIVER STAGE|RiverStage|Stage
SJJ|2002|RIVER STAGE|RiverStage|Stage
SJJ|2022|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2021|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2020|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2019|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2018|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2016|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2015|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2014|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2013|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2012|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2011|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2010|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2009|TEMPERATURE, WATER|WaterTemperature|Water Temperature
SJJ|2022|WATER, VELOCITY|velocity|Water Velocity
SJJ|2021|WATER, VELOCITY|velocity|Water Velocity
SJJ|2020|WATER, VELOCITY|velocity|Water Velocity
SJJ|2019|WATER, VELOCITY|velocity|Water Velocity
SJJ|2018|WATER, VELOCITY|velocity|Water Velocity
SJJ|2017|WATER, VELOCITY|velocity|Water Velocity
SJJ|2016|WATER, VELOCITY|velocity|Water Velocity
SJJ|2015|WATER, VELOCITY|velocity|Water Velocity
SJJ|2014|WATER, VELOCITY|velocity|Water Velocity
SJJ|2013|WATER, VELOCITY|velocity|Water Velocity
SJJ|2012|WATER, VELOCITY|velocity|Water Velocity
SJJ|2011|WATER, VELOCITY|velocity|Water Velocity
SJJ|2010|WATER, VELOCITY|velocity|Water Velocity
SJJ|2009|WATER, VELOCITY|velocity|Water Velocity
SJJ|2008|WATER, VELOCITY|velocity|Water Velocity
SJJ|2007|WATER, VELOCITY|velocity|Water Velocity
SJJ|2006|WATER, VELOCITY|velocity|Water Velocity
SJJ|2005|WATER, VELOCITY|velocity|Water Velocity
SJJ|2004|WATER, VELOCITY|velocity|Water Velocity
SJJ|2003|WATER, VELOCITY|velocity|Water Velocity
SJJ|2022|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
SJJ|2021|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
SJJ|2016|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
SJJ|2015|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
SJJ|2014|WATER, DISSOLVED OXYGEN|DissolvedOxygen|Dissolved Oxygen
SJJ|2022|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2021|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2020|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2019|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2018|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2016|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2015|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2014|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2013|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2012|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2011|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2010|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
SJJ|2009|ELECTRICAL CONDUCTIVTY MICRO S|ElectricalCond|Electrical Conductivity
MEN|2022|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2021|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2020|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2019|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2018|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2017|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2016|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2015|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2014|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2013|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2012|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2011|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2010|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2009|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2008|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2007|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2006|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2005|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2004|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2003|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2002|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2001|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|2000|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|1999|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|1998|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|1997|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|1996|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|1995|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|1994|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|1993|FLOW, RIVER DISCHARGE|Flow|Flow
MEN|1992|FLOW, RIVER DISCHARGE|Flow|Flow
