SiteCode	Year	paramDB	paramWeb	paramDisplayLabel	onlineNames	onlineData
BNF	2017	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2016	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2015	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2014	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2013	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2012	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2011	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2010	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2009	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2008	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2007	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2006	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2005	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2004	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2003	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2002	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2001	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BNF	2000	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2022	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2021	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2020	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2019	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2018	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2017	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2016	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2015	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2014	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2013	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2012	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2011	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2010	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2009	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2008	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2007	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2006	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2005	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2004	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2003	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2002	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2001	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	2000	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1999	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1998	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1997	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1996	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1995	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1994	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1993	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1992	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1991	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1990	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1989	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1988	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1987	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1986	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1985	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BND	1984	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2022	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2021	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2020	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2019	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2018	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2017	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2016	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2015	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2014	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2013	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2012	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2011	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2010	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2009	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2008	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2007	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2006	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2005	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2004	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2003	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2002	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2001	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	2000	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	1999	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
BTC	1998	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2022	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2021	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2020	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2019	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2018	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2017	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2016	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2015	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2014	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2013	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2012	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2011	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2010	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2009	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2008	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2007	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2006	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2005	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2004	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2003	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2002	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2001	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	2000	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	1999	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	1998	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	1997	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
IGO	1996	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
CLW	2019	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
CLW	2018	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
CLW	2017	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
CLW	2016	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
CLW	2015	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
CLW	2014	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
CLW	2012	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
CLW	2011	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
CLW	2010	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
CLW	2009	"FLOW, RIVER DISCHARGE"	Flow	Flow	River Flow (CFS)	1
